208.5518929168868,-10.496287599417023,163.82593177957668,173.7483885142668,74.12626647747183,171.80795608508345
158.76741599712022,-13.3268270661831,196.5527685263296,-165.14372640175833,68.46962979170183,-169.80744629524986
176.2897341959419,-13.578698991252853,223.0770286070606,-177.0952797755,66.17487391839428,178.02137516702606
190.30292604718565,-10.678960913529238,258.32805070963286,174.62940840602963,60.236652153833695,171.34903517632245
199.6072799894394,-8.501092174369617,309.976234320498,161.2779931546027,58.39368983948279,157.8500673011685
197.92345445310656,-9.878689026097913,347.0374716896182,179.9033790859503,57.922756532408535,178.41176942653905
196.40345217128038,-7.444839637469571,389.1253915536864,178.97300251618722,59.577792596236236,178.99875937210825
204.8764538157236,-6.020244511180444,421.1908513166428,177.3044609908241,57.413151439321695,178.56160022621273
204.83891767776748,-6.0023850022107785,464.29289605800034,175.84312358155682,53.24767241290165,176.86765226256165
226.94348370844034,-9.712250936347582,510.431577345631,175.13933081143708,54.22272547030252,174.23488815432418
199.853679064716,-11.54455072350421,443.22940093962075,-174.48988815017367,48.000108322967485,-175.06774941602893
183.355269828141,-12.115074180854867,308.97940783016315,-172.42472132089998,69.15610154459605,-175.73028714245388
174.64803489595724,-11.60239464619959,264.1666747810159,-174.99600825814193,66.80973468850368,-178.42789814485184
188.34762579689036,-12.438444968654109,236.05688851177732,-178.19353285686375,57.91597641706336,178.2951416073179
202.41470314899604,-13.224385395882639,292.5776151947118,-178.2326593632156,54.8938424190077,178.4219925105034
191.58010314677668,124.29447254697038,306.02802881690354,173.2698966756171,48.79695242265256,166.10522347526222
180.3803931166936,108.84030257338249,374.429691765522,168.62316143703754,51.09381127788841,160.25055255390498
142.81144193984528,73.48063874809297,406.01780352218094,150.52143229437806,51.300732739937686,146.354327913748
162.69942579108516,85.00893188780533,387.6526953912032,162.5287097491525,50.52081639657168,148.53558408297442
90.64370175833842,23.307058028734865,422.16277065048246,148.3967578273596,52.956366281963994,149.30558677104554
102.7064618082868,25.32745571555451,377.7564055213874,151.62454179704724,50.7290577541086,142.45412446401724
145.9431698684087,67.0929055443036,352.5836223810359,159.22275582661996,47.57525392600024,141.18971093643728
187.66846842165955,110.31693636781125,343.8319414211062,162.08917739814987,48.50352709633932,144.04649735219542
220.1484749166204,144.22566177931643,299.310473384554,168.10631139667734,47.13384953592735,146.594743789847
278.63531707311853,161.77660377360567,339.8938888293387,169.80574166655444,49.86132858333349,152.2061112877664
264.32830082700053,150.11607625513133,408.6856364744496,171.76727758042296,50.19389545471449,155.4227528466111
279.0834788399484,163.66118769748482,377.92564877006475,176.3716899508978,46.78309981240192,157.250601655938
261.97931937901865,145.68050806908974,432.53887347391253,174.52111671971304,51.60528671160376,162.75305495714497
269.95640517898767,112.58335159141762,464.9834766196666,172.69306947948039,53.216592140461685,161.23888513478272
262.87581389511803,99.54117419994316,474.16284733425044,160.76228836752998,55.95696929695936,142.7813799403586
214.80882962955877,-166.30546024338585,453.660253993835,177.6579429006582,55.266618024923396,175.94651560473588
217.6866623652125,-168.42952072038622,420.5538080436646,176.63085577525695,51.50173017053977,178.86392320886154
218.49704877225992,-167.85790223086127,401.02930272758016,174.76300845654436,49.711425548226444,179.6003738535132
221.5760720290799,-172.59373482133137,377.7020767396112,179.49541641487474,50.17446764631083,-175.56660413119107
222.7127715671814,-176.16090282014565,347.0505735542338,179.85205266795367,50.112022762473465,-177.0330402915296
223.05707217111447,-177.24605052625787,320.5332605885193,-177.18371533102567,51.498244510362404,-175.3111588193608
225.95811124221592,-183.68999098274557,301.23389630696045,-174.92108297073293,52.026702643348955,-175.47158982959928
250.03019379374504,-195.5157082216272,267.3169247393769,166.1387412431875,52.294679505287434,167.50883433919964
251.0567575475705,-198.68050986763578,232.61861256272292,165.23921544043165,50.09731863771394,166.1017095072516
259.89179581552276,-209.45848655082085,200.7628948079917,163.81558430123735,48.235965385485194,164.75068913468547
276.63377161867237,-197.01650982410888,354.6801170774004,-178.39638281021607,48.90350513357708,-169.86411479896103
244.71881852658774,-163.29915565338,390.2481791874659,162.9876991484905,45.28155810501921,168.4254245129931
243.6962262886896,-183.70644952461132,387.75194935843916,-174.75066998939948,45.53729835245039,-178.56174741577416
269.79749752465335,-203.833321376998,350.84605460582765,173.10577420138398,43.23114860434242,170.92209181183816
279.5356417475199,-213.3102378182738,331.2616335497531,172.99753970497514,41.38653977437729,172.63376151724177
266.81178953425956,-188.78252598937857,304.4301674758059,165.37653042976015,42.78395350308574,170.9347389943548
246.26674724633784,-180.51267563898955,331.3545515223235,178.0866725273887,42.784151741544484,179.0874414870114
225.3387504736972,-148.27611783405118,377.623277017006,177.75514411759426,52.14861305222987,-179.8894685986359
227.76325191256416,-136.0855081287941,383.21664946973453,160.4288475488861,54.16126898642976,168.40768502731308
238.19084416721662,-169.97783899871283,343.80044958953715,167.10936215950713,42.47473651176961,164.23486784678562
298.29174733112154,-129.8883520925449,321.5134509581925,171.3601320743626,41.79350537165053,163.65869240906846
277.0375148391174,-73.4557341585692,368.16268907364787,148.97128744962194,40.782565081828295,144.09050878998463
